Date	SPX Index	RACE IM Equity	RACE US Equity	F US Equity	AAPL US Equity	NOKIA FH Equity	EURUSD Curncy
36616	1498.58	#N/A N/A	#N/A N/A	44.1307	1.2126	55.25	0.9555
36619	1505.97	#N/A N/A	#N/A N/A	45.1514	1.1903	53.875	0.9553
36620	1494.73	#N/A N/A	#N/A N/A	47.1328	1.1367	51.9875	0.9596
36621	1487.37	#N/A N/A	#N/A N/A	47.373	1.1641	51.375	0.9625
36622	1501.34	#N/A N/A	#N/A N/A	47.9734	1.1177	55.05	0.9584
36623	1516.35	#N/A N/A	#N/A N/A	46.2322	1.1763	57.425	0.9553
36626	1504.46	#N/A N/A	#N/A N/A	49.0542	1.1161	57.5	0.9627
36627	1500.59	#N/A N/A	#N/A N/A	49.8947	1.0664	53	0.9592
36628	1467.17	#N/A N/A	#N/A N/A	51.5159	0.9754	53.7	0.959
36629	1440.51	#N/A N/A	#N/A N/A	52.2964	1.0162	51.15	0.9524
36630	1356.56	#N/A N/A	#N/A N/A	50.195	0.9989	48.08	0.9622
36633	1401.44	#N/A N/A	#N/A N/A	54.8182	1.106	48.26	0.9527
36634	1441.61	#N/A N/A	#N/A N/A	53.197	1.1328	51.75	0.9453
36635	1427.47	#N/A N/A	#N/A N/A	52.8368	1.0815	54.55	0.9402
36636	1434.54	#N/A N/A	#N/A N/A	52.9569	1.0614	54.95	0.9374
36640	1429.86	#N/A N/A	#N/A N/A	53.137	1.0759	54.95	0.938
36641	1477.44	#N/A N/A	#N/A N/A	52.8368	1.1456	52.8	0.9208
36642	1460.99	#N/A N/A	#N/A N/A	52.8368	1.0831	55.65	0.9235
36643	1464.92	#N/A N/A	#N/A N/A	52.9569	1.1317	59.8	0.9099
36644	1452.43	#N/A N/A	#N/A N/A	52.5966	1.1077	63.05	0.9119
36647	1468.25	#N/A N/A	#N/A N/A	51.9362	1.1099	63.05	0.9158
36648	1446.29	#N/A N/A	#N/A N/A	51.1556	1.0525	64.85	0.91
36649	1415.1	#N/A N/A	#N/A N/A	51.3958	1.0273	62.7	0.8948
36650	1409.57	#N/A N/A	#N/A N/A	50.5552	0.9883	62.94	0.8895
36651	1432.63	#N/A N/A	#N/A N/A	50.7954	1.01	62.79	0.897
36654	1424.17	#N/A N/A	#N/A N/A	51.4558	0.9833	61.37	0.8977
36655	1412.14	#N/A N/A	#N/A N/A	50.9755	0.9414	60.8	0.9075
36656	1383.05	#N/A N/A	#N/A N/A	50.195	0.8867	54.82	0.9068
36657	1407.81	#N/A N/A	#N/A N/A	50.8554	0.918	57.43	0.9016
36658	1420.96	#N/A N/A	#N/A N/A	51.2757	0.9609	60.75	0.9197
36661	1452.36	#N/A N/A	#N/A N/A	50.315	0.9018	58.1	0.9112
36662	1466.04	#N/A N/A	#N/A N/A	51.0956	0.9436	62.38	0.9003
36663	1447.8	#N/A N/A	#N/A N/A	50.315	0.9051	61.1	0.8959
36664	1437.21	#N/A N/A	#N/A N/A	51.5159	0.8996	61.75	0.8946
36665	1406.95	#N/A N/A	#N/A N/A	51.3357	0.8393	56.5	0.8975
36668	1400.72	#N/A N/A	#N/A N/A	49.2343	0.803	50.3	0.9031
36669	1373.86	#N/A N/A	#N/A N/A	49.3544	0.7662	51.8	0.9071
36670	1399.05	#N/A N/A	#N/A N/A	49.8947	0.7829	49.8	0.9044
36671	1381.52	#N/A N/A	#N/A N/A	48.6939	0.7792	54.39	0.9115
36672	1378.02	#N/A N/A	#N/A N/A	46.2922	0.7712	51.95	0.9309
36676	1422.45	#N/A N/A	#N/A N/A	47.1328	0.7818	54.4	0.9301
36677	1420.6	#N/A N/A	#N/A N/A	46.6525	0.75	55.8	0.938
36678	1448.81	#N/A N/A	#N/A N/A	47.5531	0.7958	55.8	0.9312
36679	1477.26	#N/A N/A	#N/A N/A	48.0335	0.8265	62.45	0.9463
36682	1467.63	#N/A N/A	#N/A N/A	48.6339	0.8153	60.35	0.9479
36683	1457.84	#N/A N/A	#N/A N/A	48.0335	0.8292	59.12	0.9548
36684	1471.36	#N/A N/A	#N/A N/A	47.4931	0.8622	58.2	0.9622
36685	1461.67	#N/A N/A	#N/A N/A	47.0728	0.8465	60.3	0.956
36686	1456.95	#N/A N/A	#N/A N/A	47.9134	0.8549	60.4	0.9536
36689	1446	#N/A N/A	#N/A N/A	48.1535	0.8142	61.4	0.9538
36690	1469.44	#N/A N/A	#N/A N/A	47.9734	0.8438	59.85	0.9596
36691	1470.54	#N/A N/A	#N/A N/A	46.3523	0.8075	62.1	0.9579
36692	1478.73	#N/A N/A	#N/A N/A	44.1908	0.8248	60.31	0.9547
36693	1464.46	#N/A N/A	#N/A N/A	43.2301	0.8142	61.19	0.965
36696	1486	#N/A N/A	#N/A N/A	42.8699	0.8627	60.99	0.9567
36697	1475.95	#N/A N/A	#N/A N/A	41.3088	0.904	64.88	0.9548
36698	1479.13	#N/A N/A	#N/A N/A	41.9692	0.9933	63.7	0.9442
36699	1452.18	#N/A N/A	#N/A N/A	42.6297	0.9598	61.12	0.9355
36700	1441.48	#N/A N/A	#N/A N/A	42.6897	0.923	61.12	0.9359
36703	1455.31	#N/A N/A	#N/A N/A	41.1887	0.9665	57.95	0.9369
36704	1450.55	#N/A N/A	#N/A N/A	41.1887	0.9241	56.1	0.9459
36705	1454.82	#N/A N/A	#N/A N/A	42.2694	0.9721	54.75	0.9401
36706	1442.39	#N/A N/A	#N/A N/A	43.25	0.9152	48.9	0.952
36707	1454.6	#N/A N/A	#N/A N/A	43	0.9353	53.45	0.9525
36710	1469.54	#N/A N/A	#N/A N/A	43.9375	0.952	54.9	0.9502
36712	1446.23	#N/A N/A	#N/A N/A	44.8125	0.9219	54.19	0.9525
36713	1456.67	#N/A N/A	#N/A N/A	46.3125	0.9252	53.5	0.9507
36714	1478.9	#N/A N/A	#N/A N/A	46.25	0.9721	55.9	0.9484
36717	1475.62	#N/A N/A	#N/A N/A	46.75	1.0201	57.6	0.9553
36718	1480.88	#N/A N/A	#N/A N/A	47.8125	1.0167	55.61	0.9527
36719	1492.92	#N/A N/A	#N/A N/A	48.3125	1.0513	56.21	0.9424
36720	1495.84	#N/A N/A	#N/A N/A	48.1875	1.0089	58.94	0.9372
36721	1509.98	#N/A N/A	#N/A N/A	47.5	1.0301	58.8	0.9385
36724	1510.49	#N/A N/A	#N/A N/A	46.3438	1.0413	60.6	0.9366
36725	1493.74	#N/A N/A	#N/A N/A	46.9375	1.0223	59.85	0.9248
36726	1481.96	#N/A N/A	#N/A N/A	47.4375	0.9408	58.49	0.9246
36727	1495.57	#N/A N/A	#N/A N/A	47.375	0.9844	58.49	0.9331
36728	1480.19	#N/A N/A	#N/A N/A	47.375	0.9565	57.81	0.9369
36731	1464.29	#N/A N/A	#N/A N/A	46.8125	0.8694	58.85	0.9337
36732	1474.47	#N/A N/A	#N/A N/A	47.3125	0.894	56.98	0.9385
36733	1452.42	#N/A N/A	#N/A N/A	46.75	0.894	57.15	0.9428
36734	1449.62	#N/A N/A	#N/A N/A	47	0.9286	45	0.9317
36735	1419.89	#N/A N/A	#N/A N/A	46.125	0.8627	46.95	0.923
36738	1430.83	#N/A N/A	#N/A N/A	46.5625	0.9074	47.81	0.9266
36739	1438.1	#N/A N/A	#N/A N/A	46.875	0.8806	47.65	0.9147
36740	1438.7	#N/A N/A	#N/A N/A	46.5625	0.8438	45.8	0.9136
36741	1452.56	#N/A N/A	#N/A N/A	29.25	0.8571	42.8	0.9061
36742	1462.93	#N/A N/A	#N/A N/A	29.125	0.846	45.2	0.9083
36745	1479.32	#N/A N/A	#N/A N/A	29.1875	0.856	42.5	0.9071
36746	1482.8	#N/A N/A	#N/A N/A	29.5	0.8348	43.74	0.9022
36747	1472.87	#N/A N/A	#N/A N/A	29.5	0.8482	44.45	0.9006
36748	1460.25	#N/A N/A	#N/A N/A	29.5	0.8493	44.8	0.9083
36749	1471.84	#N/A N/A	#N/A N/A	29.125	0.8516	44.7	0.9026
36752	1491.56	#N/A N/A	#N/A N/A	29	0.8404	46.18	0.9056
36753	1484.43	#N/A N/A	#N/A N/A	28.4375	0.8337	44.7	0.9135
36754	1479.85	#N/A N/A	#N/A N/A	28.3125	0.8661	43.95	0.9161
36755	1496.07	#N/A N/A	#N/A N/A	27.0625	0.9185	43.85	0.9162
36756	1491.72	#N/A N/A	#N/A N/A	27.75	0.8929	45.8	0.9064
36759	1499.48	#N/A N/A	#N/A N/A	27.25	0.9018	45.99	0.9017
36760	1498.13	#N/A N/A	#N/A N/A	28	0.923	47.92	0.8964
36761	1505.97	#N/A N/A	#N/A N/A	27.375	0.9699	46.4	0.9017
36762	1508.31	#N/A N/A	#N/A N/A	27.75	1.002	46.15	0.9021
36763	1506.45	#N/A N/A	#N/A N/A	27.625	1.0145	46.3	0.9021
36766	1514.09	#N/A N/A	#N/A N/A	26.1875	1.0368	46.27	0.9002
36767	1509.84	#N/A N/A	#N/A N/A	25.25	1.0569	45.75	0.8921
36768	1502.59	#N/A N/A	#N/A N/A	25.875	1.0625	46.77	0.894
36769	1517.68	#N/A N/A	#N/A N/A	24.1875	1.0882	49.37	0.8878
36770	1520.77	#N/A N/A	#N/A N/A	25	1.1328	52.32	0.8997
36774	1507.08	#N/A N/A	#N/A N/A	27.4375	1.115	51.88	0.8903
36775	1492.25	#N/A N/A	#N/A N/A	26.0625	1.0435	49.95	0.8702
36776	1502.51	#N/A N/A	#N/A N/A	25.875	1.1071	51.25	0.8713
36777	1494.5	#N/A N/A	#N/A N/A	26.3125	1.0513	49.3	0.8672
36780	1489.26	#N/A N/A	#N/A N/A	26	1.0435	50.15	0.8577
36781	1481.99	#N/A N/A	#N/A N/A	25.0625	1.0313	50.21	0.864
36782	1484.91	#N/A N/A	#N/A N/A	25.3125	1.0357	50	0.8594
36783	1480.87	#N/A N/A	#N/A N/A	25.875	1.0153	51.92	0.8644
36784	1465.81	#N/A N/A	#N/A N/A	25.875	0.9863	51.6	0.8543
36787	1444.51	#N/A N/A	#N/A N/A	26	1.0831	51.85	0.8537
36788	1459.9	#N/A N/A	#N/A N/A	25.75	1.0703	50.55	0.8509
36789	1451.34	#N/A N/A	#N/A N/A	25.0625	1.0901	51.15	0.8493
36790	1449.05	#N/A N/A	#N/A N/A	23.625	1.0123	48.7	0.8599
36791	1448.72	#N/A N/A	#N/A N/A	25.625	0.9319	47.47	0.8766
36794	1439.03	#N/A N/A	#N/A N/A	25.4375	0.9554	49.51	0.8745
36795	1427.21	#N/A N/A	#N/A N/A	24.375	0.9185	47.44	0.8828
36796	1426.57	#N/A N/A	#N/A N/A	24.75	0.8739	46.8	0.8834
36797	1458.29	#N/A N/A	#N/A N/A	25.0625	0.9554	45.18	0.8791
36798	1436.51	#N/A N/A	#N/A N/A	25.5	0.4598	45.92	0.8828
36801	1436.23	#N/A N/A	#N/A N/A	26.0625	0.433	45.9	0.8773
36802	1426.46	#N/A N/A	#N/A N/A	25.625	0.3984	47.35	0.8757
36803	1434.32	#N/A N/A	#N/A N/A	26.375	0.4219	46.1	0.8746
36804	1436.28	#N/A N/A	#N/A N/A	25.9375	0.394	46.07	0.8691
36805	1408.99	#N/A N/A	#N/A N/A	25.3125	0.3962	44.22	0.8684
36809	1387.02	#N/A N/A	#N/A N/A	25.125	0.3728	39.85	0.8716
36810	1364.59	#N/A N/A	#N/A N/A	24.125	0.3504	37.11	0.8683
36811	1329.78	#N/A N/A	#N/A N/A	23.375	0.3571	37.3	0.863
36812	1374.17	#N/A N/A	#N/A N/A	25.375	0.394	37.15	0.856
36815	1374.62	#N/A N/A	#N/A N/A	24.625	0.3839	38.56	0.8498
36816	1349.97	#N/A N/A	#N/A N/A	24.4375	0.3594	38	0.8543
36817	1342.13	#N/A N/A	#N/A N/A	25.0625	0.3594	35.81	0.8389
36818	1388.76	#N/A N/A	#N/A N/A	25.625	0.3382	43.67	0.8436
36819	1396.93	#N/A N/A	#N/A N/A	25.0625	0.3482	45	0.8421
36822	1395.78	#N/A N/A	#N/A N/A	25.1875	0.3638	45.75	0.8354
36823	1398.13	#N/A N/A	#N/A N/A	25.8125	0.3371	48.35	0.8359
36824	1364.9	#N/A N/A	#N/A N/A	25.125	0.3304	47.55	0.8272
36825	1364.44	#N/A N/A	#N/A N/A	25.125	0.3304	45.63	0.8303
36826	1379.58	#N/A N/A	#N/A N/A	25.5625	0.3315	46.06	0.8393
36829	1398.66	#N/A N/A	#N/A N/A	26.5	0.3449	47.13	0.8411
36830	1429.4	#N/A N/A	#N/A N/A	26.125	0.3493	48.49	0.8489
36831	1421.22	#N/A N/A	#N/A N/A	25.8125	0.3661	49.75	0.8612
36832	1428.32	#N/A N/A	#N/A N/A	26.0625	0.3984	50.39	0.8584
36833	1426.69	#N/A N/A	#N/A N/A	25.3125	0.3973	50.79	0.8666
36836	1432.19	#N/A N/A	#N/A N/A	26.4375	0.3828	50.38	0.8625
36837	1431.87	#N/A N/A	#N/A N/A	25	0.3806	48.3	0.86
36838	1409.28	#N/A N/A	#N/A N/A	24.8125	0.3583	48.5	0.8555
36839	1400.14	#N/A N/A	#N/A N/A	25.4375	0.3605	47.95	0.8666
36840	1365.98	#N/A N/A	#N/A N/A	25.0625	0.3404	45.17	0.8596
36843	1351.26	#N/A N/A	#N/A N/A	25.3125	0.346	42.47	0.8571
36844	1382.95	#N/A N/A	#N/A N/A	25.3125	0.3616	46.5	0.8576
36845	1389.81	#N/A N/A	#N/A N/A	26.25	0.3549	48.5	0.8575
36846	1372.32	#N/A N/A	#N/A N/A	25	0.3393	47.6	0.8532
36847	1367.72	#N/A N/A	#N/A N/A	24.9375	0.3304	47.9	0.8478
36850	1342.62	#N/A N/A	#N/A N/A	23.5	0.3382	46.56	0.8514
36851	1347.35	#N/A N/A	#N/A N/A	24.375	0.3359	47.75	0.844
36852	1322.36	#N/A N/A	#N/A N/A	23.8125	0.3304	46.7	0.8457
36854	1341.77	#N/A N/A	#N/A N/A	24.0625	0.3449	50	0.838
36857	1348.97	#N/A N/A	#N/A N/A	24.5625	0.3337	50.5	0.8529
36858	1336.09	#N/A N/A	#N/A N/A	24.125	0.322	49.56	0.8559
36859	1341.91	#N/A N/A	#N/A N/A	24.4375	0.3136	49.65	0.8578
36860	1314.95	#N/A N/A	#N/A N/A	22.75	0.2946	48.15	0.8729
36861	1315.23	#N/A N/A	#N/A N/A	24.1875	0.3047	50.45	0.8799
36864	1324.97	#N/A N/A	#N/A N/A	23.8125	0.298	49.38	0.8857
36865	1376.54	#N/A N/A	#N/A N/A	24.75	0.3036	54.1	0.8799
36866	1351.46	#N/A N/A	#N/A N/A	23.875	0.2556	54.1	0.892
36867	1343.55	#N/A N/A	#N/A N/A	24	0.2556	56.4	0.8885
36868	1369.89	#N/A N/A	#N/A N/A	24.125	0.269	56.3	0.8888
36871	1380.2	#N/A N/A	#N/A N/A	23.875	0.2712	57.66	0.8783
36872	1371.18	#N/A N/A	#N/A N/A	23.625	0.2746	56.83	0.8794
36873	1359.99	#N/A N/A	#N/A N/A	23.625	0.2679	55.29	0.877
36874	1340.93	#N/A N/A	#N/A N/A	23.25	0.2578	54.49	0.8923
36875	1312.15	#N/A N/A	#N/A N/A	22.5	0.2511	51.51	0.8966
36878	1322.74	#N/A N/A	#N/A N/A	23.5	0.2545	51.25	0.896
36879	1305.6	#N/A N/A	#N/A N/A	23.5625	0.25	52.2	0.8953
36880	1264.74	#N/A N/A	#N/A N/A	22.125	0.2567	48	0.9093
36881	1274.86	#N/A N/A	#N/A N/A	24.1875	0.2511	45.39	0.9166
36882	1305.97	#N/A N/A	#N/A N/A	22.8125	0.2679	46.4	0.9232
36886	1315.19	#N/A N/A	#N/A N/A	24	0.2623	46.4	0.9303
36887	1328.92	#N/A N/A	#N/A N/A	23.5625	0.2645	47	0.9312
36888	1334.22	#N/A N/A	#N/A N/A	24.25	0.2645	47.58	0.9296
36889	1320.28	#N/A N/A	#N/A N/A	23.4375	0.2656	47.5	0.9427
36893	1283.27	#N/A N/A	#N/A N/A	24.3125	0.2656	45.8	0.9517
36894	1347.56	#N/A N/A	#N/A N/A	25.125	0.2924	41.76	0.928
36895	1333.34	#N/A N/A	#N/A N/A	26.9375	0.3047	46.48	0.9495
36896	1298.35	#N/A N/A	#N/A N/A	26.25	0.2924	46.5	0.957
36899	1295.86	#N/A N/A	#N/A N/A	25.625	0.2958	44.9	0.9467
36900	1300.8	#N/A N/A	#N/A N/A	26.4375	0.3069	41	0.9434
36901	1313.27	#N/A N/A	#N/A N/A	26.25	0.2958	40.4	0.937
36902	1326.82	#N/A N/A	#N/A N/A	26.9375	0.3214	43	0.9519
36903	1318.32	#N/A N/A	#N/A N/A	26.375	0.3069	43.86	0.9513
36907	1326.65	#N/A N/A	#N/A N/A	27.125	0.3058	41.4	0.9427
36908	1329.47	#N/A N/A	#N/A N/A	26.875	0.3002	43.5	0.9358
36909	1347.97	#N/A N/A	#N/A N/A	27.1875	0.3337	43.64	0.943
36910	1342.54	#N/A N/A	#N/A N/A	26.3125	0.3482	43.1	0.9342
36913	1342.9	#N/A N/A	#N/A N/A	27.125	0.3438	42.1	0.9387
36914	1360.4	#N/A N/A	#N/A N/A	27	0.3661	41.3	0.9358
36915	1364.3	#N/A N/A	#N/A N/A	27.75	0.3661	41.86	0.9236
36916	1357.51	#N/A N/A	#N/A N/A	28.0625	0.356	40.68	0.9244
36917	1354.95	#N/A N/A	#N/A N/A	28	0.3493	40.25	0.9244
36920	1364.17	#N/A N/A	#N/A N/A	28.29	0.3873	39.85	0.9172
36921	1373.73	#N/A N/A	#N/A N/A	28.3	0.3884	37.12	0.9268
36922	1366.01	#N/A N/A	#N/A N/A	28.19	0.3862	37.8	0.9366
36923	1373.47	#N/A N/A	#N/A N/A	28.37	0.3772	36.02	0.9388
36924	1349.47	#N/A N/A	#N/A N/A	28.01	0.3683	35.6	0.9364
36927	1354.31	#N/A N/A	#N/A N/A	28.45	0.3605	34.6	0.9375
36928	1352.26	#N/A N/A	#N/A N/A	28.74	0.3772	36.14	0.931
36929	1340.89	#N/A N/A	#N/A N/A	27.26	0.3705	34.15	0.9285
36930	1332.53	#N/A N/A	#N/A N/A	28.01	0.3705	33.45	0.9175
36931	1314.76	#N/A N/A	#N/A N/A	26.92	0.3415	30.3	0.9242
36934	1330.31	#N/A N/A	#N/A N/A	27.8	0.3516	31.5	0.9322
36935	1318.8	#N/A N/A	#N/A N/A	27.92	0.3415	31.41	0.9208
36936	1315.92	#N/A N/A	#N/A N/A	27.86	0.3482	29.02	0.918
36937	1326.61	#N/A N/A	#N/A N/A	28	0.3583	31.9	0.9053
36938	1301.53	#N/A N/A	#N/A N/A	27.6	0.3393	29.5	0.915
36942	1278.94	#N/A N/A	#N/A N/A	27.71	0.327	28.7	0.9114
36943	1255.27	#N/A N/A	#N/A N/A	27.68	0.3371	27.45	0.9101
36944	1252.82	#N/A N/A	#N/A N/A	27.51	0.3359	25.4	0.9038
36945	1245.86	#N/A N/A	#N/A N/A	28.35	0.3359	23.58	0.9176
36948	1267.65	#N/A N/A	#N/A N/A	28.6	0.3482	24.3	0.911
36949	1257.94	#N/A N/A	#N/A N/A	28.43	0.346	24.8	0.9176
36950	1239.94	#N/A N/A	#N/A N/A	27.81	0.3259	24.6	0.9236
36951	1241.23	#N/A N/A	#N/A N/A	28.21	0.3348	24.31	0.9304
36952	1234.18	#N/A N/A	#N/A N/A	28.06	0.3438	26.2	0.9358
36955	1241.41	#N/A N/A	#N/A N/A	28.3	0.3638	27.57	0.9286
36956	1253.8	#N/A N/A	#N/A N/A	29.04	0.3839	28.85	0.9337
36957	1261.89	#N/A N/A	#N/A N/A	29.08	0.3795	28.03	0.9295
36958	1264.74	#N/A N/A	#N/A N/A	30.35	0.3717	26.51	0.933
36959	1233.42	#N/A N/A	#N/A N/A	30.1	0.3616	25.86	0.9328
36962	1180.16	#N/A N/A	#N/A N/A	30.25	0.3326	23.4	0.9291
36963	1197.66	#N/A N/A	#N/A N/A	29.84	0.3493	24.51	0.9152
36964	1166.71	#N/A N/A	#N/A N/A	28.69	0.365	24.55	0.9114
36965	1173.56	#N/A N/A	#N/A N/A	28.6	0.3516	27.79	0.8974
36966	1150.53	#N/A N/A	#N/A N/A	28.43	0.3504	27.37	0.8978
36969	1170.81	#N/A N/A	#N/A N/A	29.81	0.3672	28.5	0.8999
36970	1142.62	#N/A N/A	#N/A N/A	28.82	0.3516	30	0.9094
36971	1122.14	#N/A N/A	#N/A N/A	28.25	0.3594	28.6	0.8965
36972	1117.58	#N/A N/A	#N/A N/A	27.81	0.3862	27	0.8892
36973	1139.83	#N/A N/A	#N/A N/A	27.9	0.4107	29.47	0.8899
36976	1152.69	#N/A N/A	#N/A N/A	28.99	0.3889	30.9	0.8965
36977	1182.17	#N/A N/A	#N/A N/A	28.12	0.4084	29.4	0.8938
36978	1153.29	#N/A N/A	#N/A N/A	27.94	0.3959	28.8	0.8866
36979	1147.95	#N/A N/A	#N/A N/A	28.49	0.4023	27.25	0.8821
36980	1160.33	#N/A N/A	#N/A N/A	28.12	0.3941	27.21	0.8767
36983	1145.87	#N/A N/A	#N/A N/A	28.61	0.3855	27.25	0.8792
36984	1106.46	#N/A N/A	#N/A N/A	27.37	0.3614	25.25	0.8976
36985	1103.25	#N/A N/A	#N/A N/A	28.57	0.3482	25.1	0.9011
36986	1151.44	#N/A N/A	#N/A N/A	28.35	0.3727	27.05	0.8968
36987	1128.43	#N/A N/A	#N/A N/A	27.8	0.3677	26.7	0.9042
36990	1137.59	#N/A N/A	#N/A N/A	29	0.3668	26.8	0.8967
36991	1168.38	#N/A N/A	#N/A N/A	28.96	0.3936	28.64	0.8888
36992	1165.89	#N/A N/A	#N/A N/A	28.18	0.3893	30.15	0.8879
36993	1183.5	#N/A N/A	#N/A N/A	29	0.4004	30.15	0.8926
36997	1179.68	#N/A N/A	#N/A N/A	29.18	0.3829	30.15	0.8891
36998	1191.81	#N/A N/A	#N/A N/A	28.88	0.3643	28.82	0.8835
36999	1238.16	#N/A N/A	#N/A N/A	30.71	0.407	32.85	0.8835
37000	1253.7	#N/A N/A	#N/A N/A	30.3	0.4593	33.58	0.8975
37001	1242.98	#N/A N/A	#N/A N/A	30	0.4471	34.65	0.9022
37004	1224.36	#N/A N/A	#N/A N/A	30.06	0.433	34.09	0.8962
37005	1209.47	#N/A N/A	#N/A N/A	29.67	0.4291	33.85	0.8942
37006	1228.75	#N/A N/A	#N/A N/A	28.8	0.4414	33.21	0.8975
37007	1234.52	#N/A N/A	#N/A N/A	29.2	0.4409	33.75	0.9034
37008	1253.05	#N/A N/A	#N/A N/A	29.61	0.4679	35.62	0.8918
37011	1249.46	#N/A N/A	#N/A N/A	29.48	0.4552	37.3	0.8891
37012	1266.44	#N/A N/A	#N/A N/A	28.3	0.463	37.3	0.8927
37013	1267.43	#N/A N/A	#N/A N/A	29.25	0.4748	37.61	0.8939
37014	1248.58	#N/A N/A	#N/A N/A	28.7	0.4457	36.4	0.8899
37015	1266.61	#N/A N/A	#N/A N/A	29.08	0.4598	36.85	0.8925
37018	1263.51	#N/A N/A	#N/A N/A	28.45	0.4457	37.05	0.8903
37019	1261.2	#N/A N/A	#N/A N/A	28.16	0.4388	36.62	0.885
37020	1255.54	#N/A N/A	#N/A N/A	28.08	0.4282	35.85	0.8863
37021	1255.18	#N/A N/A	#N/A N/A	28.42	0.4107	37.5	0.8814
37022	1245.67	#N/A N/A	#N/A N/A	27.82	0.408	36.35	0.8753
37025	1248.92	#N/A N/A	#N/A N/A	27.8	0.4159	35.1	0.8741
37026	1249.44	#N/A N/A	#N/A N/A	27.96	0.4139	35.19	0.8785
37027	1284.99	#N/A N/A	#N/A N/A	28.09	0.4304	35	0.883
37028	1288.49	#N/A N/A	#N/A N/A	27.56	0.4205	37.22	0.8828
37029	1291.96	#N/A N/A	#N/A N/A	27.13	0.4202	38.44	0.8814
37032	1312.83	#N/A N/A	#N/A N/A	26.65	0.4207	38.83	0.8768
37033	1309.38	#N/A N/A	#N/A N/A	25.98	0.4196	39.4	0.8654
37034	1289.05	#N/A N/A	#N/A N/A	25.79	0.4148	38.22	0.8568
37035	1293.17	#N/A N/A	#N/A N/A	25.65	0.4143	38.22	0.8566
37036	1277.89	#N/A N/A	#N/A N/A	24.74	0.4064	37	0.8611
37040	1267.93	#N/A N/A	#N/A N/A	24.99	0.3834	36.05	0.8555
37041	1248.08	#N/A N/A	#N/A N/A	24.6	0.3532	34.3	0.8568
37042	1255.82	#N/A N/A	#N/A N/A	24.35	0.3563	34.18	0.8453
37043	1260.67	#N/A N/A	#N/A N/A	24.59	0.373	34.31	0.8475
37046	1267.11	#N/A N/A	#N/A N/A	24.59	0.3689	34.47	0.8457
37047	1283.57	#N/A N/A	#N/A N/A	24.22	0.3739	35.85	0.854
37048	1270.03	#N/A N/A	#N/A N/A	24.22	0.3702	36.13	0.8478
37049	1276.96	#N/A N/A	#N/A N/A	24.14	0.3868	36	0.8509
37050	1264.96	#N/A N/A	#N/A N/A	24	0.3807	35.59	0.8505
37053	1254.39	#N/A N/A	#N/A N/A	24.83	0.3579	34.39	0.8424
37054	1255.85	#N/A N/A	#N/A N/A	24.66	0.3627	26.52	0.8535
37055	1241.6	#N/A N/A	#N/A N/A	24.58	0.3655	28.1	0.8553
37056	1219.87	#N/A N/A	#N/A N/A	24.48	0.355	26.19	0.8624
37057	1214.36	#N/A N/A	#N/A N/A	24.09	0.365	26.05	0.861
37060	1208.43	#N/A N/A	#N/A N/A	25	0.363	26.06	0.8608
37061	1212.58	#N/A N/A	#N/A N/A	24.74	0.3605	26.75	0.854
37062	1223.14	#N/A N/A	#N/A N/A	24.65	0.387	26.03	0.8547
37063	1237.04	#N/A N/A	#N/A N/A	25.9	0.4016	26.43	0.8546
37064	1225.35	#N/A N/A	#N/A N/A	25.19	0.3975	26.43	0.8576
37067	1218.6	#N/A N/A	#N/A N/A	25.08	0.4284	26.18	0.8591
37068	1216.76	#N/A N/A	#N/A N/A	24.79	0.4241	25.64	0.8635
37069	1211.07	#N/A N/A	#N/A N/A	24.27	0.4168	25.55	0.8597
37070	1226.2	#N/A N/A	#N/A N/A	24.81	0.4204	25.5	0.8442
37071	1224.42	#N/A N/A	#N/A N/A	24.55	0.4152	26.77	0.849
37074	1236.71	#N/A N/A	#N/A N/A	25.09	0.4268	27.25	0.8478
37075	1234.45	#N/A N/A	#N/A N/A	25.05	0.4257	26.6	0.8484
37077	1219.24	#N/A N/A	#N/A N/A	25.03	0.4141	24.48	0.8364
37078	1190.59	#N/A N/A	#N/A N/A	24.28	0.3934	23	0.8476
37081	1198.78	#N/A N/A	#N/A N/A	24.37	0.4054	22.1	0.85
37082	1181.52	#N/A N/A	#N/A N/A	24.75	0.3775	21.62	0.855
37083	1180.18	#N/A N/A	#N/A N/A	25.32	0.4025	20.72	0.8588
37084	1208.14	#N/A N/A	#N/A N/A	25.26	0.435	22.06	0.8536
37085	1215.68	#N/A N/A	#N/A N/A	25.6	0.4438	21.43	0.8547
37088	1202.45	#N/A N/A	#N/A N/A	25	0.4279	20.68	0.8522
37089	1214.44	#N/A N/A	#N/A N/A	25.72	0.4482	20.15	0.8595
37090	1207.71	#N/A N/A	#N/A N/A	25.34	0.3712	20.2	0.8735
37091	1215.02	#N/A N/A	#N/A N/A	25.64	0.3564	23	0.8708
37092	1210.85	#N/A N/A	#N/A N/A	25.76	0.3568	21.94	0.8711
37095	1191.03	#N/A N/A	#N/A N/A	25.52	0.3489	22.15	0.869
37096	1171.65	#N/A N/A	#N/A N/A	25.23	0.3409	22.25	0.8739
37097	1190.49	#N/A N/A	#N/A N/A	25.5	0.3298	22.15	0.8813
37098	1202.93	#N/A N/A	#N/A N/A	25.09	0.332	22.56	0.8777
